LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0134,08/16/2021 10:21,Dissolved Calcium,7440702,45.8,1,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0134,08/16/2021 10:21,Dissolved Chloride,16887006,25.4,10,mg/L,EPA 300.0 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0134,08/16/2021 10:21,Chlorophyll a,479618,32.1,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0134,08/16/2021 10:21,Dissolved Nitrate + Nitrite,0,<0.05,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0134,08/16/2021 10:21,Dissolved Organic Carbon,7440440,6.6,0.50,mg/L as C,EPA 415.3 (D) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0134,08/16/2021 10:21,Total Organic Carbon,7440440,6.9,0.50,mg/L as C,EPA 415.3 (T) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0134,08/16/2021 10:21,Dissolved Organic Nitrogen,7727379,0.47,0.10,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0134,08/16/2021 10:21,Dissolved ortho-Phosphate,14265442,0.17,0.05,mg/L as P,EPA 365.1 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0134,08/16/2021 10:21,Pheophytin a,0,4.34,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0134,08/16/2021 10:21,Total Phosphorus,7723140,0.276,0.05,mg/L as P,EPA 365.4 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0134,08/16/2021 10:21,Dissolved Silica (SiO2),7631869,25.7,0.10,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0134,08/16/2021 10:21,Total Dissolved Solids,0,486,2.50,mg/L,Std Method 2540 C [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0134,08/16/2021 10:21,Total Suspended Solids,0,16.1,2.50,mg/L,EPA 160.2 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0134,08/16/2021 10:21,Volatile Suspended Solids,0,5.6,2.50,mg/L,EPA 160.4 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0134,08/16/2021 10:21,Total Kjeldahl Nitrogen,0,1.03,0.10,mg/L as N,EPA 351.2 [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0134,08/16/2021 10:21,Field Specific Conductance,0, 787,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 uS/cm@25 °C,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0134,08/16/2021 10:21,Field Water Temperature,0, 26.9,0.10,°C,EPA 170.1 (Field) [1]*,1 °C,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0152,08/30/2021 09:49,Dissolved Ammonia,7664417,0.06,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0152,08/30/2021 09:49,Dissolved Calcium,7440702,44.3,1,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0152,08/30/2021 09:49,Dissolved Chloride,16887006,22.6,10,mg/L,EPA 300.0 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0152,08/30/2021 09:49,Chlorophyll a,479618,8.17,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0152,08/30/2021 09:49,Dissolved Nitrate + Nitrite,0,0.065,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0152,08/30/2021 09:49,Dissolved Organic Carbon,7440440,5.4,0.50,mg/L as C,EPA 415.3 (D) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0152,08/30/2021 09:49,Total Organic Carbon,7440440,5.4,0.50,mg/L as C,EPA 415.3 (T) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0152,08/30/2021 09:49,Dissolved Organic Nitrogen,7727379,0.4,0.10,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0152,08/30/2021 09:49,Dissolved ortho-Phosphate,14265442,0.13,0.05,mg/L as P,EPA 365.1 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0152,08/30/2021 09:49,Pheophytin a,0,3.12,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0152,08/30/2021 09:49,Total Phosphorus,7723140,0.181,0.01,mg/L as P,EPA 365.4 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0152,08/30/2021 09:49,Dissolved Silica (SiO2),7631869,29.4,0.10,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0152,08/30/2021 09:49,Total Dissolved Solids,0,402,2.50,mg/L,Std Method 2540 C [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0152,08/30/2021 09:49,Total Suspended Solids,0,56.4,2.50,mg/L,EPA 160.2 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0152,08/30/2021 09:49,Volatile Suspended Solids,0,6.4,2.50,mg/L,EPA 160.4 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0152,08/30/2021 09:49,Total Kjeldahl Nitrogen,0,0.649,0.10,mg/L as N,EPA 351.2 [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0152,08/30/2021 09:49,Field Specific Conductance,0, 666,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 uS/cm@25 °C,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0821B0152,08/30/2021 09:49,Field Water Temperature,0, 24,0.10,°C,EPA 170.1 (Field) [1]*,1 °C,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0188,09/13/2021 10:05,Dissolved Ammonia,7664417,0.052,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0188,09/13/2021 10:05,Dissolved Calcium,7440702,39.7,1,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,Matrix Spike
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0188,09/13/2021 10:05,Dissolved Chloride,16887006,22,10,mg/L,EPA 300.0 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0188,09/13/2021 10:05,Chlorophyll a,479618,2.79,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0188,09/13/2021 10:05,Dissolved Nitrate + Nitrite,0,0.083,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0188,09/13/2021 10:05,Dissolved Organic Carbon,7440440,2.8,0.50,mg/L as C,EPA 415.3 (D) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0188,09/13/2021 10:05,Total Organic Carbon,7440440,5,0.50,mg/L as C,EPA 415.3 (T) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0188,09/13/2021 10:05,Dissolved Organic Nitrogen,7727379,0.46,0.10,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0188,09/13/2021 10:05,Dissolved ortho-Phosphate,14265442,0.141,0.05,mg/L as P,EPA 365.1 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0188,09/13/2021 10:05,Pheophytin a,0,16.7,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0188,09/13/2021 10:05,Total Phosphorus,7723140,0.209,0.01,mg/L as P,EPA 365.4 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0188,09/13/2021 10:05,Dissolved Silica (SiO2),7631869,25.2,0.10,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,Matrix Spike
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0188,09/13/2021 10:05,Total Dissolved Solids,0,397,2.50,mg/L,Std Method 2540 C [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0188,09/13/2021 10:05,Total Suspended Solids,0,51.5,2.50,mg/L,EPA 160.2 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0188,09/13/2021 10:05,Volatile Suspended Solids,0,8.5,2.50,mg/L,EPA 160.4 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0188,09/13/2021 10:05,Total Kjeldahl Nitrogen,0,0.597,0.10,mg/L as N,EPA 351.2 [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0188,09/13/2021 10:05,Field Specific Conductance,0, 664,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 uS/cm@25 °C,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0188,09/13/2021 10:05,Field Water Temperature,0, 24.9,0.10,°C,EPA 170.1 (Field) [1]*,1 °C,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0206,09/27/2021 10:10,Dissolved Ammonia,7664417,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0206,09/27/2021 10:10,Dissolved Calcium,7440702,36.3,1,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0206,09/27/2021 10:10,Dissolved Calcium,7440702,36.5,1,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,Duplicate
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0206,09/27/2021 10:10,Dissolved Chloride,16887006,19.8,5,mg/L,EPA 300.0 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0206,09/27/2021 10:10,Chlorophyll a,479618,7.05,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0206,09/27/2021 10:10,Dissolved Nitrate + Nitrite,0,<0.05,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0206,09/27/2021 10:10,Dissolved Organic Carbon,7440440,4.4,0.50,mg/L as C,EPA 415.3 (D) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0206,09/27/2021 10:10,Total Organic Carbon,7440440,4.9,0.50,mg/L as C,EPA 415.3 (T) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0206,09/27/2021 10:10,Dissolved Organic Nitrogen,7727379,0.43,0.10,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0206,09/27/2021 10:10,Dissolved ortho-Phosphate,14265442,0.118,0.05,mg/L as P,EPA 365.1 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0206,09/27/2021 10:10,Pheophytin a,0,36.2,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0206,09/27/2021 10:10,Total Phosphorus,7723140,0.181,0.01,mg/L as P,EPA 365.4 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0206,09/27/2021 10:10,Dissolved Silica (SiO2),7631869,24.1,0.10,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,Duplicate
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0206,09/27/2021 10:10,Dissolved Silica (SiO2),7631869,23.7,0.10,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0206,09/27/2021 10:10,Total Dissolved Solids,0,350,2.50,mg/L,Std Method 2540 C [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0206,09/27/2021 10:10,Total Dissolved Solids,0,338,2.50,mg/L,Std Method 2540 C [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0206,09/27/2021 10:10,Total Suspended Solids,0,27.5,2.50,mg/L,EPA 160.2 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0206,09/27/2021 10:10,Volatile Suspended Solids,0,6.2,2.50,mg/L,EPA 160.4 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0206,09/27/2021 10:10,Total Kjeldahl Nitrogen,0,0.689,0.10,mg/L as N,EPA 351.2 [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0206,09/27/2021 10:10,Field Specific Conductance,0, 571,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 uS/cm@25 °C,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES0921B0206,09/27/2021 10:10,Field Water Temperature,0, 21.3,0.10,°C,EPA 170.1 (Field) [1]*,1 °C,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES1021B0260,10/11/2021 09:46,Dissolved Ammonia,7664417,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES1021B0260,10/11/2021 09:46,Dissolved Calcium,7440702,42.2,1,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,Matrix Spike
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES1021B0260,10/11/2021 09:46,Dissolved Chloride,16887006,22.4,10,mg/L,EPA 300.0 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES1021B0260,10/11/2021 09:46,Chlorophyll a,479618,32.2,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES1021B0260,10/11/2021 09:46,Dissolved Nitrate + Nitrite,0,<0.05,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES1021B0260,10/11/2021 09:46,Dissolved Organic Carbon,7440440,5.9,0.50,mg/L as C,EPA 415.3 (D) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES1021B0260,10/11/2021 09:46,Total Organic Carbon,7440440,5.8,0.50,mg/L as C,EPA 415.3 (T) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES1021B0260,10/11/2021 09:46,Dissolved Organic Nitrogen,7727379,0.41,0.10,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES1021B0260,10/11/2021 09:46,Dissolved ortho-Phosphate,14265442,0.104,0.05,mg/L as P,EPA 365.1 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES1021B0260,10/11/2021 09:46,Pheophytin a,0,6.92,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES1021B0260,10/11/2021 09:46,Total Phosphorus,7723140,0.206,0.01,mg/L as P,EPA 365.4 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES1021B0260,10/11/2021 09:46,Dissolved Silica (SiO2),7631869,22.2,0.10,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,Matrix Spike
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES1021B0260,10/11/2021 09:46,Total Dissolved Solids,0,400,2.50,mg/L,Std Method 2540 C [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES1021B0260,10/11/2021 09:46,Total Suspended Solids,0,58.9,2.50,mg/L,EPA 160.2 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES1021B0260,10/11/2021 09:46,Volatile Suspended Solids,0,10,2.50,mg/L,EPA 160.4 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Rominger Bridge at Colusa Basin Drain,RMB - Rominger,A0C85051515,ES1021B0260,10/11/2021 09:46,Total Kjeldahl Nitrogen,0,0.934,0.10,mg/L as N,EPA 351.2 [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
