LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes
Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0921B0200,09/14/2021 07:51,Field Water Temperature,0, 23.3,0.10,°C,EPA 170.1 (Field) [1]*,1 °C,"Water, Natural",Normal Sample,0,,
Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0921B0218,09/28/2021 08:10,Dissolved Ammonia,7664417,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0921B0218,09/28/2021 08:10,Dissolved Calcium,7440702,10.6,1,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0921B0218,09/28/2021 08:10,Dissolved Calcium,7440702,10.6,1,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,Duplicate
Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0921B0218,09/28/2021 08:10,Dissolved Chloride,16887006,3.94,1,mg/L,EPA 300.0 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0921B0218,09/28/2021 08:10,Chlorophyll a,479618,0.64,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0921B0218,09/28/2021 08:10,Dissolved Nitrate + Nitrite,0,<0.05,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0921B0218,09/28/2021 08:10,Dissolved Organic Carbon,7440440,1.5,0.50,mg/L as C,EPA 415.3 (D) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0921B0218,09/28/2021 08:10,Total Organic Carbon,7440440,1.4,0.50,mg/L as C,EPA 415.3 (T) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0921B0218,09/28/2021 08:10,Dissolved Organic Nitrogen,7727379,<0.1,0.10,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0921B0218,09/28/2021 08:10,Dissolved ortho-Phosphate,14265442,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0921B0218,09/28/2021 08:10,Pheophytin a,0,<0.5,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0921B0218,09/28/2021 08:10,Total Phosphorus,7723140,0.022,0.01,mg/L as P,EPA 365.4 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0921B0218,09/28/2021 08:10,Dissolved Silica (SiO2),7631869,16.3,0.10,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,Duplicate
Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0921B0218,09/28/2021 08:10,Dissolved Silica (SiO2),7631869,17.2,0.10,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
