#Station Number:B9156000,,
#Station Name:Yolo Bypass near Lisbon Weir,,
#Station Type:Surface Water,,
#Parameter:Chlorophyll,,
#Output Interval (Unit of Measure):Raw  (UT),,
#Output Date Range:Custom,,
#Start and End Date of Output Date Range:07/20/2021 - 08/17/2021,,
#Query Date and Time:10/04/2021 17:22:43,,
Date Time,Chlorophyll Raw  (UT),Quality Code
7/26/2021 18:15,3.45,1: Good data
7/26/2021 18:30,3.33,1: Good data
7/26/2021 18:45,3.77,1: Good data
7/26/2021 19:00,4.08,1: Good data
7/26/2021 19:15,4.92,1: Good data
7/26/2021 19:30,4.62,1: Good data
7/26/2021 19:45,4.26,1: Good data
7/26/2021 20:00,4.22,1: Good data
7/26/2021 20:15,4.44,1: Good data
7/26/2021 20:30,4.47,1: Good data
7/26/2021 20:45,4.3,1: Good data
7/26/2021 21:00,4.32,1: Good data
7/26/2021 21:15,4.49,1: Good data
7/26/2021 21:30,4.48,1: Good data
7/26/2021 21:45,4.33,1: Good data
7/26/2021 22:00,4.31,1: Good data
7/26/2021 22:15,4.25,1: Good data
7/26/2021 22:30,4.07,1: Good data
7/26/2021 22:45,3.8,1: Good data
7/26/2021 23:00,3.82,1: Good data
7/26/2021 23:15,3.62,1: Good data
7/26/2021 23:30,3.03,1: Good data
7/26/2021 23:45,3.46,1: Good data
7/27/2021 0:00,4.28,1: Good data
7/27/2021 0:15,4.33,1: Good data
7/27/2021 0:30,4.47,1: Good data
7/27/2021 0:45,4.46,1: Good data
7/27/2021 1:00,3.64,1: Good data
7/27/2021 1:15,3.83,1: Good data
7/27/2021 1:30,4.56,1: Good data
7/27/2021 1:45,3.39,1: Good data
7/27/2021 2:00,3.7,1: Good data
7/27/2021 2:15,3.35,1: Good data
7/27/2021 2:30,3.81,1: Good data
7/27/2021 2:45,3.31,1: Good data
7/27/2021 3:00,3.64,1: Good data
7/27/2021 3:15,2.75,1: Good data
7/27/2021 3:30,3.03,1: Good data
7/27/2021 3:45,3.2,1: Good data
7/27/2021 4:00,3.08,1: Good data
7/27/2021 4:15,2.82,1: Good data
7/27/2021 4:30,3.44,1: Good data
7/27/2021 4:45,4.23,1: Good data
7/27/2021 5:00,4.21,1: Good data
7/27/2021 5:15,4.05,1: Good data
7/27/2021 5:30,4.18,1: Good data
7/27/2021 5:45,4.12,1: Good data
7/27/2021 6:00,4.47,1: Good data
7/27/2021 6:15,4.45,1: Good data
7/27/2021 6:30,4.89,1: Good data
7/27/2021 6:45,4.37,1: Good data
7/27/2021 7:00,4.88,1: Good data
7/27/2021 7:15,4.78,1: Good data
7/27/2021 7:30,4.43,1: Good data
7/27/2021 7:45,4.36,1: Good data
7/27/2021 8:00,4.5,1: Good data
7/27/2021 8:15,4.38,1: Good data
7/27/2021 8:30,3.94,1: Good data
7/27/2021 8:45,4.52,1: Good data
7/27/2021 9:00,4.07,1: Good data
7/27/2021 9:15,3.85,1: Good data
7/27/2021 9:30,3.34,1: Good data
7/27/2021 9:45,3.79,1: Good data
7/27/2021 10:00,2.99,1: Good data
7/27/2021 10:15,3.48,1: Good data
7/27/2021 10:30,3.72,1: Good data
7/27/2021 10:45,3.83,1: Good data
7/27/2021 11:00,3.29,1: Good data
7/27/2021 11:15,3.48,1: Good data
7/27/2021 11:30,3.13,1: Good data
7/27/2021 11:45,3.01,1: Good data
7/27/2021 12:00,2.28,1: Good data
7/27/2021 12:15,3.84,1: Good data
7/27/2021 12:30,3.72,1: Good data
7/27/2021 12:45,2.82,1: Good data
7/27/2021 13:00,3.64,1: Good data
7/27/2021 13:15,4.22,1: Good data
7/27/2021 13:30,3.44,1: Good data
7/27/2021 13:45,2.87,1: Good data
7/27/2021 14:00,2.63,1: Good data
7/27/2021 14:15,4.13,1: Good data
7/27/2021 14:30,2.37,1: Good data
7/27/2021 14:45,2.51,1: Good data
7/27/2021 15:00,2.54,1: Good data
7/27/2021 15:15,3.51,1: Good data
7/27/2021 15:30,3.45,1: Good data
7/27/2021 15:45,3.95,1: Good data
7/27/2021 16:00,4.05,1: Good data
7/27/2021 16:15,3.72,1: Good data
7/27/2021 16:30,3.71,1: Good data
7/27/2021 16:45,2.67,1: Good data
7/27/2021 17:00,3.87,1: Good data
7/27/2021 17:15,3.58,1: Good data
7/27/2021 17:30,3.74,1: Good data
7/27/2021 17:45,3.48,1: Good data
7/27/2021 18:00,4.04,1: Good data
7/27/2021 18:15,3.78,1: Good data
7/27/2021 18:30,3.85,1: Good data
7/27/2021 18:45,3.86,1: Good data
7/27/2021 19:00,3.55,1: Good data
7/27/2021 19:15,3.63,1: Good data
7/27/2021 19:30,2.96,1: Good data
7/27/2021 19:45,2.97,1: Good data
7/27/2021 20:00,2.78,1: Good data
7/27/2021 20:15,3.06,1: Good data
7/27/2021 20:30,3.85,1: Good data
7/27/2021 20:45,4.37,1: Good data
7/27/2021 21:00,4.47,1: Good data
7/27/2021 21:15,4.51,1: Good data
7/27/2021 21:30,4.26,1: Good data
7/27/2021 21:45,4.71,1: Good data
7/27/2021 22:00,4.51,1: Good data
7/27/2021 22:15,4.84,1: Good data
7/27/2021 22:30,4.97,1: Good data
7/27/2021 22:45,4.65,1: Good data
7/27/2021 23:00,4.75,1: Good data
7/27/2021 23:15,4.32,1: Good data
7/27/2021 23:30,4.25,1: Good data
7/27/2021 23:45,4.27,1: Good data
7/28/2021 0:00,3.94,1: Good data
7/28/2021 0:15,3.66,1: Good data
7/28/2021 0:30,4.65,1: Good data
7/28/2021 0:45,3.19,1: Good data
7/28/2021 1:00,3.77,1: Good data
7/28/2021 1:15,4.15,1: Good data
7/28/2021 1:30,4.55,1: Good data
7/28/2021 1:45,3.66,1: Good data
7/28/2021 2:00,3.64,1: Good data
7/28/2021 2:15,2.93,1: Good data
7/28/2021 2:30,3.09,1: Good data
7/28/2021 2:45,3.11,1: Good data
7/28/2021 3:00,2.74,1: Good data
7/28/2021 3:15,2.63,1: Good data
7/28/2021 3:30,3.12,1: Good data
7/28/2021 3:45,3,1: Good data
7/28/2021 4:00,5.38,1: Good data
7/28/2021 4:15,3.11,1: Good data
7/28/2021 4:30,3.76,1: Good data
7/28/2021 4:45,3.46,1: Good data
7/28/2021 5:00,3.54,1: Good data
7/28/2021 5:15,3.75,1: Good data
7/28/2021 5:30,4.3,1: Good data
7/28/2021 5:45,4.92,1: Good data
7/28/2021 6:00,4.55,1: Good data
7/28/2021 6:15,4.65,1: Good data
7/28/2021 6:30,4.69,1: Good data
7/28/2021 6:45,4.53,1: Good data
7/28/2021 7:00,5.13,1: Good data
7/28/2021 7:15,4.82,1: Good data
7/28/2021 7:30,4.66,1: Good data
7/28/2021 7:45,4.64,1: Good data
7/28/2021 8:00,4.37,1: Good data
7/28/2021 8:15,4.56,1: Good data
7/28/2021 8:30,4.17,1: Good data
7/28/2021 8:45,4.61,1: Good data
7/28/2021 9:00,4.26,1: Good data
7/28/2021 9:15,3.91,1: Good data
7/28/2021 9:30,3.95,1: Good data
7/28/2021 9:45,4.42,1: Good data
7/28/2021 10:00,3.88,1: Good data
7/28/2021 10:15,3.92,1: Good data
7/28/2021 10:30,3.62,1: Good data
7/28/2021 10:45,3.45,1: Good data
7/28/2021 11:00,2.45,1: Good data
7/28/2021 11:15,3.19,1: Good data
7/28/2021 11:30,3.61,1: Good data
7/28/2021 11:45,2.73,1: Good data
7/28/2021 12:00,2.58,1: Good data
7/28/2021 12:15,2.7,1: Good data
7/28/2021 12:30,2.28,1: Good data
7/28/2021 12:45,2.41,1: Good data
7/28/2021 13:00,2.3,1: Good data
7/28/2021 13:15,2.38,1: Good data
7/28/2021 13:30,2.41,1: Good data
7/28/2021 13:45,2.09,1: Good data
7/28/2021 14:00,2.29,1: Good data
7/28/2021 14:15,2.21,1: Good data
7/28/2021 14:30,2.3,1: Good data
7/28/2021 14:45,2.33,1: Good data
7/28/2021 15:00,3.63,1: Good data
7/28/2021 15:15,2.96,1: Good data
7/28/2021 15:30,3.34,1: Good data
7/28/2021 15:45,2.24,1: Good data
7/28/2021 16:00,2.57,1: Good data
7/28/2021 16:15,2.06,1: Good data
7/28/2021 16:30,5.04,1: Good data
7/28/2021 16:45,3.5,1: Good data
7/28/2021 17:00,5.32,1: Good data
7/28/2021 17:15,4.8,1: Good data
7/28/2021 17:30,5.48,1: Good data
7/28/2021 17:45,4.74,1: Good data
7/28/2021 18:00,5.04,1: Good data
7/28/2021 18:15,4.6,1: Good data
7/28/2021 18:30,3.58,1: Good data
7/28/2021 18:45,3.48,1: Good data
7/28/2021 19:00,3.77,1: Good data
7/28/2021 19:15,4.05,1: Good data
7/28/2021 19:30,4.69,1: Good data
7/28/2021 19:45,4.98,1: Good data
7/28/2021 20:00,5.15,1: Good data
7/28/2021 20:15,4.89,1: Good data
7/28/2021 20:30,5.01,1: Good data
7/28/2021 20:45,4.65,1: Good data
7/28/2021 21:00,4.7,1: Good data
7/28/2021 21:15,5.15,1: Good data
7/28/2021 21:30,4.82,1: Good data
7/28/2021 21:45,4.49,1: Good data
7/28/2021 22:00,4.45,1: Good data
7/28/2021 22:15,4.44,1: Good data
7/28/2021 22:30,4.76,1: Good data
7/28/2021 22:45,4.65,1: Good data
7/28/2021 23:00,4.36,1: Good data
7/28/2021 23:15,4.65,1: Good data
7/28/2021 23:30,4.89,1: Good data
7/28/2021 23:45,4.94,1: Good data
7/29/2021 0:00,4.8,1: Good data
7/29/2021 0:15,4.36,1: Good data
7/29/2021 0:30,4.57,1: Good data
7/29/2021 0:45,4.59,1: Good data
7/29/2021 1:00,4.89,1: Good data
7/29/2021 1:15,4.34,1: Good data
7/29/2021 1:30,3.23,1: Good data
7/29/2021 1:45,4.55,1: Good data
7/29/2021 2:00,4.35,1: Good data
7/29/2021 2:15,5.5,1: Good data
7/29/2021 2:30,4.13,1: Good data
7/29/2021 2:45,4.33,1: Good data
7/29/2021 3:00,4.58,1: Good data
7/29/2021 3:15,4.34,1: Good data
7/29/2021 3:30,4.39,1: Good data
7/29/2021 3:45,4.74,1: Good data
7/29/2021 4:00,4.47,1: Good data
7/29/2021 4:15,5.13,1: Good data
7/29/2021 4:30,4.3,1: Good data
7/29/2021 4:45,3.82,1: Good data
7/29/2021 5:00,4.73,1: Good data
7/29/2021 5:15,3.5,1: Good data
7/29/2021 5:30,3.29,1: Good data
7/29/2021 5:45,3.46,1: Good data
7/29/2021 6:00,3.5,1: Good data
7/29/2021 6:15,3.25,1: Good data
7/29/2021 6:30,4.31,1: Good data
7/29/2021 6:45,4.36,1: Good data
7/29/2021 7:00,5.14,1: Good data
7/29/2021 7:15,5.3,1: Good data
7/29/2021 7:30,4.85,1: Good data
7/29/2021 7:45,4.53,1: Good data
7/29/2021 8:00,4.69,1: Good data
7/29/2021 8:15,4.85,1: Good data
7/29/2021 8:30,4.5,1: Good data
7/29/2021 8:45,4.72,1: Good data
7/29/2021 9:00,4.27,1: Good data
7/29/2021 9:15,3.79,1: Good data
7/29/2021 9:30,3.8,1: Good data
7/29/2021 9:45,3.96,1: Good data
7/29/2021 10:00,3.82,1: Good data
7/29/2021 10:15,3.99,1: Good data
7/29/2021 10:30,3.62,1: Good data
7/29/2021 10:45,3.12,1: Good data
7/29/2021 11:00,3.53,1: Good data
7/29/2021 11:15,5.91,1: Good data
7/29/2021 11:30,4.21,1: Good data
7/29/2021 11:45,2.98,1: Good data
7/29/2021 12:00,3.53,1: Good data
7/29/2021 12:15,3.32,1: Good data
7/29/2021 12:30,3.29,1: Good data
7/29/2021 12:45,3.15,1: Good data
7/29/2021 13:00,2.77,1: Good data
7/29/2021 13:15,2.78,1: Good data
7/29/2021 13:30,3,1: Good data
7/29/2021 13:45,2.23,1: Good data
7/29/2021 14:00,3.2,1: Good data
7/29/2021 14:15,2.47,1: Good data
7/29/2021 14:30,2.24,1: Good data
7/29/2021 14:45,2.55,1: Good data
7/29/2021 15:00,3.49,1: Good data
7/29/2021 15:15,3.8,1: Good data
7/29/2021 15:30,2.14,1: Good data
7/29/2021 15:45,7.22,1: Good data
7/29/2021 16:00,4.56,1: Good data
7/29/2021 16:15,4.53,1: Good data
7/29/2021 16:30,3.95,1: Good data
7/29/2021 16:45,8.08,1: Good data
7/29/2021 17:00,3.76,1: Good data
7/29/2021 17:15,4.19,1: Good data
7/29/2021 17:30,7.05,1: Good data
7/29/2021 17:45,5.17,1: Good data
7/29/2021 18:00,2.69,1: Good data
7/29/2021 18:15,4.37,1: Good data
7/29/2021 18:30,2.45,1: Good data
7/29/2021 18:45,3.39,1: Good data
7/29/2021 19:00,3.2,1: Good data
7/29/2021 19:15,4.63,1: Good data
7/29/2021 19:30,5.46,1: Good data
7/29/2021 19:45,6.34,1: Good data
7/29/2021 20:00,6.3,1: Good data
7/29/2021 20:15,5.9,1: Good data
7/29/2021 20:30,4.98,1: Good data
7/29/2021 20:45,4.51,1: Good data
7/29/2021 21:00,5.02,1: Good data
7/29/2021 21:15,4.95,1: Good data
7/29/2021 21:30,5.2,1: Good data
7/29/2021 21:45,4.9,1: Good data
7/29/2021 22:00,5.06,1: Good data
7/29/2021 22:15,4.63,1: Good data
7/29/2021 22:30,4.59,1: Good data
7/29/2021 22:45,4.53,1: Good data
7/29/2021 23:00,4.67,1: Good data
7/29/2021 23:15,4.58,1: Good data
7/29/2021 23:30,4.76,1: Good data
7/29/2021 23:45,4.77,1: Good data
7/30/2021 0:00,5.01,1: Good data
7/30/2021 0:15,4.9,1: Good data
7/30/2021 0:30,5.4,1: Good data
7/30/2021 0:45,4.78,1: Good data
7/30/2021 1:00,5.24,1: Good data
7/30/2021 1:15,5.11,1: Good data
7/30/2021 1:30,4.46,1: Good data
7/30/2021 1:45,4.71,1: Good data
7/30/2021 2:00,3.51,1: Good data
7/30/2021 2:15,5.12,1: Good data
7/30/2021 2:30,4.9,1: Good data
7/30/2021 2:45,4.75,1: Good data
7/30/2021 3:00,4.66,1: Good data
7/30/2021 3:15,4.26,1: Good data
7/30/2021 3:30,4.52,1: Good data
7/30/2021 3:45,4.72,1: Good data
7/30/2021 4:00,4.82,1: Good data
7/30/2021 4:15,4.07,1: Good data
7/30/2021 4:30,4.52,1: Good data
7/30/2021 4:45,3.65,1: Good data
7/30/2021 5:00,4.46,1: Good data
7/30/2021 5:15,4.42,1: Good data
7/30/2021 5:30,3.84,1: Good data
7/30/2021 5:45,4.59,1: Good data
7/30/2021 6:00,4.63,1: Good data
7/30/2021 6:15,4.41,1: Good data
7/30/2021 6:30,4.23,1: Good data
7/30/2021 6:45,3.88,1: Good data
7/30/2021 7:00,4.24,1: Good data
7/30/2021 7:15,3.44,1: Good data
7/30/2021 7:30,3.83,1: Good data
7/30/2021 7:45,3.97,1: Good data
7/30/2021 8:00,3.8,1: Good data
7/30/2021 8:15,5.52,1: Good data
7/30/2021 8:30,4.44,1: Good data
7/30/2021 8:45,5.54,1: Good data
7/30/2021 9:00,5.55,1: Good data
7/30/2021 9:15,4.45,1: Good data
7/30/2021 9:30,4.39,1: Good data
7/30/2021 9:45,4.18,1: Good data
7/30/2021 10:00,4.08,1: Good data
7/30/2021 10:15,3.97,1: Good data
7/30/2021 10:30,4,1: Good data
7/30/2021 10:45,3.87,1: Good data
7/30/2021 11:00,4.25,1: Good data
7/30/2021 11:15,3.68,1: Good data
7/30/2021 11:30,4.19,1: Good data
7/30/2021 11:45,3.84,1: Good data
7/30/2021 12:00,4.23,1: Good data
7/30/2021 12:15,4.31,1: Good data
7/30/2021 12:30,3.26,1: Good data
7/30/2021 12:45,3.28,1: Good data
7/30/2021 13:00,4.03,1: Good data
7/30/2021 13:15,3.68,1: Good data
7/30/2021 13:30,2.57,1: Good data
7/30/2021 13:45,2.49,1: Good data
7/30/2021 14:00,2.92,1: Good data
7/30/2021 14:15,2.32,1: Good data
7/30/2021 14:30,3.78,1: Good data
7/30/2021 14:45,3.23,1: Good data
7/30/2021 15:00,3.9,1: Good data
7/30/2021 15:15,4.62,1: Good data
7/30/2021 15:30,4.25,1: Good data
7/30/2021 15:45,4.57,1: Good data
7/30/2021 16:00,3.17,1: Good data
7/30/2021 16:15,3.3,1: Good data
7/30/2021 16:30,4.65,1: Good data
7/30/2021 16:45,3.76,1: Good data
7/30/2021 17:00,5.34,1: Good data
7/30/2021 17:15,7.67,1: Good data
7/30/2021 17:30,4.75,1: Good data
7/30/2021 17:45,7.71,1: Good data
7/30/2021 18:00,3.36,1: Good data
7/30/2021 18:15,6.18,1: Good data
7/30/2021 18:30,4.19,1: Good data
7/30/2021 18:45,5,1: Good data
7/30/2021 19:00,4.94,1: Good data
7/30/2021 19:15,4.9,1: Good data
7/30/2021 19:30,8.31,1: Good data
7/30/2021 19:45,5.44,1: Good data
7/30/2021 20:00,7.18,1: Good data
7/30/2021 20:15,5.99,1: Good data
7/30/2021 20:30,7.42,1: Good data
7/30/2021 20:45,5.54,1: Good data
7/30/2021 21:00,6.22,1: Good data
7/30/2021 21:15,6.01,1: Good data
7/30/2021 21:30,6.34,1: Good data
7/30/2021 21:45,6.06,1: Good data
7/30/2021 22:00,6.25,1: Good data
7/30/2021 22:15,5.77,1: Good data
7/30/2021 22:30,6.17,1: Good data
7/30/2021 22:45,6.71,1: Good data
7/30/2021 23:00,5.77,1: Good data
7/30/2021 23:15,5.71,1: Good data
7/30/2021 23:30,5.94,1: Good data
7/30/2021 23:45,5.83,1: Good data
7/31/2021 0:00,6.44,1: Good data
7/31/2021 0:15,6.06,1: Good data
7/31/2021 0:30,6.16,1: Good data
7/31/2021 0:45,6.8,1: Good data
7/31/2021 1:00,6.45,1: Good data
7/31/2021 1:15,6.61,1: Good data
7/31/2021 1:30,5.78,1: Good data
7/31/2021 1:45,6.07,1: Good data
7/31/2021 2:00,5.36,1: Good data
7/31/2021 2:15,5.21,1: Good data
7/31/2021 2:30,4.41,1: Good data
7/31/2021 2:45,4.85,1: Good data
7/31/2021 3:00,4.79,1: Good data
7/31/2021 3:15,6.45,1: Good data
7/31/2021 3:30,6.37,1: Good data
7/31/2021 3:45,5.36,1: Good data
7/31/2021 4:00,5.66,1: Good data
7/31/2021 4:15,5.5,1: Good data
7/31/2021 4:30,5.78,1: Good data
7/31/2021 4:45,6.03,1: Good data
7/31/2021 5:00,6.19,1: Good data
7/31/2021 5:15,4.55,1: Good data
7/31/2021 5:30,4.66,1: Good data
7/31/2021 5:45,6.51,1: Good data
7/31/2021 6:00,5.84,1: Good data
7/31/2021 6:15,4.84,1: Good data
7/31/2021 6:30,4.73,1: Good data
7/31/2021 6:45,4.06,1: Good data
7/31/2021 7:00,4.22,1: Good data
7/31/2021 7:15,4.44,1: Good data
7/31/2021 7:30,4.53,1: Good data
7/31/2021 7:45,4.09,1: Good data
7/31/2021 8:00,5.55,1: Good data
7/31/2021 8:15,4.52,1: Good data
7/31/2021 8:30,5.03,1: Good data
7/31/2021 8:45,5.2,1: Good data
7/31/2021 9:00,4.11,1: Good data
7/31/2021 9:15,4.25,1: Good data
7/31/2021 9:30,4.84,1: Good data
7/31/2021 9:45,5.79,1: Good data
7/31/2021 10:00,5.89,1: Good data
7/31/2021 10:15,5.14,1: Good data
7/31/2021 10:30,4.64,1: Good data
7/31/2021 10:45,4.7,1: Good data
7/31/2021 11:00,4.85,1: Good data
7/31/2021 11:15,4.65,1: Good data
7/31/2021 11:30,4.5,1: Good data
7/31/2021 11:45,4.91,1: Good data
7/31/2021 12:00,5.02,1: Good data
7/31/2021 12:15,5.01,1: Good data
7/31/2021 12:30,5.19,1: Good data
7/31/2021 12:45,4.54,1: Good data
7/31/2021 13:00,5.03,1: Good data
7/31/2021 13:15,4.59,1: Good data
7/31/2021 13:30,4.3,1: Good data
7/31/2021 13:45,4.61,1: Good data
7/31/2021 14:00,5.46,1: Good data
7/31/2021 14:15,4.13,1: Good data
7/31/2021 14:30,3.51,1: Good data
7/31/2021 14:45,5.21,1: Good data
7/31/2021 15:00,4.11,1: Good data
7/31/2021 15:15,3.02,1: Good data
7/31/2021 15:30,4.02,1: Good data
7/31/2021 15:45,4.97,1: Good data
7/31/2021 16:00,4.48,1: Good data
7/31/2021 16:15,7.08,1: Good data
7/31/2021 16:30,8.62,1: Good data
7/31/2021 16:45,7.15,1: Good data
7/31/2021 17:00,8.72,1: Good data
7/31/2021 17:15,4.49,1: Good data
7/31/2021 17:30,4.8,1: Good data
7/31/2021 17:45,6.15,1: Good data
7/31/2021 18:00,5.18,1: Good data
7/31/2021 18:15,4.54,1: Good data
7/31/2021 18:30,5.52,1: Good data
7/31/2021 18:45,5.53,1: Good data
7/31/2021 19:00,5.63,1: Good data
7/31/2021 19:15,5.92,1: Good data
7/31/2021 19:30,4.99,1: Good data
7/31/2021 19:45,4.94,1: Good data
7/31/2021 20:00,4.56,1: Good data
7/31/2021 20:15,6.43,1: Good data
7/31/2021 20:30,5.49,1: Good data
7/31/2021 20:45,5.82,1: Good data
7/31/2021 21:00,6.6,1: Good data
7/31/2021 21:15,6.99,1: Good data
7/31/2021 21:30,6.27,1: Good data
7/31/2021 21:45,5.82,1: Good data
7/31/2021 22:00,6.47,1: Good data
7/31/2021 22:15,6.29,1: Good data
7/31/2021 22:30,7.23,1: Good data
7/31/2021 22:45,7.12,1: Good data
7/31/2021 23:00,6.64,1: Good data
7/31/2021 23:15,6.41,1: Good data
7/31/2021 23:30,7.63,1: Good data
7/31/2021 23:45,6.73,1: Good data
8/1/2021 0:00,6.15,1: Good data
8/1/2021 0:15,6.09,1: Good data
8/1/2021 0:30,6.5,1: Good data
8/1/2021 0:45,5.95,1: Good data
8/1/2021 1:00,6.54,1: Good data
8/1/2021 1:15,6.88,1: Good data
8/1/2021 1:30,6.35,1: Good data
8/1/2021 1:45,6.04,1: Good data
8/1/2021 2:00,5.5,1: Good data
8/1/2021 2:15,5.58,1: Good data
8/1/2021 2:30,5.94,1: Good data
8/1/2021 2:45,4.53,1: Good data
8/1/2021 3:00,4.09,1: Good data
8/1/2021 3:15,3.89,1: Good data
8/1/2021 3:30,6.05,1: Good data
8/1/2021 3:45,5.85,1: Good data
8/1/2021 4:00,5.91,1: Good data
8/1/2021 4:15,5.78,1: Good data
8/1/2021 4:30,6.15,1: Good data
8/1/2021 4:45,5.58,1: Good data
8/1/2021 5:00,6.04,1: Good data
8/1/2021 5:15,6.15,1: Good data
8/1/2021 5:30,4.41,1: Good data
8/1/2021 5:45,5.18,1: Good data
8/1/2021 6:00,5,1: Good data
8/1/2021 6:15,4.2,1: Good data
8/1/2021 6:30,3.77,1: Good data
8/1/2021 6:45,4.77,1: Good data
8/1/2021 7:00,4.29,1: Good data
8/1/2021 7:15,3.9,1: Good data
8/1/2021 7:30,3.77,1: Good data
8/1/2021 7:45,3.06,1: Good data
8/1/2021 8:00,4.04,1: Good data
8/1/2021 8:15,3.69,1: Good data
8/1/2021 8:30,5.3,1: Good data
8/1/2021 8:45,4.19,1: Good data
8/1/2021 9:00,3.37,1: Good data
8/1/2021 9:15,3.67,1: Good data
8/1/2021 9:30,3.77,1: Good data
8/1/2021 9:45,3.81,1: Good data
8/1/2021 10:00,3.5,1: Good data
8/1/2021 10:15,3.54,1: Good data
8/1/2021 10:30,3.88,1: Good data
8/1/2021 10:45,4.2,1: Good data
8/1/2021 11:00,4.32,1: Good data
8/1/2021 11:15,2.59,1: Good data
8/1/2021 11:30,2.88,1: Good data
8/1/2021 11:45,2.78,1: Good data
8/1/2021 12:00,3.85,1: Good data
8/1/2021 12:15,2.88,1: Good data
8/1/2021 12:30,3.44,1: Good data
8/1/2021 12:45,5.05,1: Good data
8/1/2021 13:00,5.76,1: Good data
8/1/2021 13:15,6.24,1: Good data
8/1/2021 13:30,5.9,1: Good data
8/1/2021 13:45,5.81,1: Good data
8/1/2021 14:00,5.89,1: Good data
8/1/2021 14:15,5.8,1: Good data
8/1/2021 14:30,4.78,1: Good data
8/1/2021 14:45,6.11,1: Good data
8/1/2021 15:00,3.39,1: Good data
8/1/2021 15:15,5.21,1: Good data
8/1/2021 15:30,4.43,1: Good data
8/1/2021 15:45,4.47,1: Good data
8/1/2021 16:00,4.36,1: Good data
8/1/2021 16:15,4.71,1: Good data
8/1/2021 16:30,4.71,1: Good data
8/1/2021 16:45,3.95,1: Good data
8/1/2021 17:00,5.42,1: Good data
8/1/2021 17:15,5.51,1: Good data
8/1/2021 17:30,3.69,1: Good data
8/1/2021 17:45,7.71,1: Good data
8/1/2021 18:00,3.47,1: Good data
8/1/2021 18:15,5.05,1: Good data
8/1/2021 18:30,3.3,1: Good data
8/1/2021 18:45,4.68,1: Good data
8/1/2021 19:00,4.37,1: Good data
8/1/2021 19:15,5.25,1: Good data
8/1/2021 19:30,5.13,1: Good data
8/1/2021 19:45,5.02,1: Good data
8/1/2021 20:00,6.35,1: Good data
8/1/2021 20:15,5.97,1: Good data
8/1/2021 20:30,4.9,1: Good data
8/1/2021 20:45,5.21,1: Good data
8/1/2021 21:00,5.72,1: Good data
8/1/2021 21:15,5.82,1: Good data
8/1/2021 21:30,5.87,1: Good data
8/1/2021 21:45,5.59,1: Good data
8/1/2021 22:00,5.98,1: Good data
8/1/2021 22:15,6.15,1: Good data
8/1/2021 22:30,6.15,1: Good data
8/1/2021 22:45,6.5,1: Good data
8/1/2021 23:00,5.35,1: Good data
8/1/2021 23:15,5.58,1: Good data
8/1/2021 23:30,6.06,1: Good data
8/1/2021 23:45,6.13,1: Good data
8/2/2021 0:00,6.25,1: Good data
8/2/2021 0:15,5.7,1: Good data
8/2/2021 0:30,5.61,1: Good data
8/2/2021 0:45,5.71,1: Good data
8/2/2021 1:00,6.27,1: Good data
8/2/2021 1:15,5.72,1: Good data
8/2/2021 1:30,5.62,1: Good data
8/2/2021 1:45,5.75,1: Good data
8/2/2021 2:00,5.56,1: Good data
8/2/2021 2:15,5.6,1: Good data
8/2/2021 2:30,5.36,1: Good data
8/2/2021 2:45,5.39,1: Good data
8/2/2021 3:00,5.43,1: Good data
8/2/2021 3:15,5.7,1: Good data
8/2/2021 3:30,4.77,1: Good data
8/2/2021 3:45,4.32,1: Good data
8/2/2021 4:00,4.86,1: Good data
8/2/2021 4:15,6.14,1: Good data
8/2/2021 4:30,6.15,1: Good data
8/2/2021 4:45,5.97,1: Good data
8/2/2021 5:00,5.91,1: Good data
8/2/2021 5:15,6.02,1: Good data
8/2/2021 5:30,6.41,1: Good data
8/2/2021 5:45,5.94,1: Good data
8/2/2021 6:00,6.88,1: Good data
8/2/2021 6:15,6.63,1: Good data
8/2/2021 6:30,4.4,1: Good data
8/2/2021 6:45,4.98,1: Good data
8/2/2021 7:00,3.97,1: Good data
8/2/2021 7:15,5.86,1: Good data
8/2/2021 7:30,6.04,1: Good data
8/2/2021 7:45,6.77,1: Good data
8/2/2021 8:00,5.15,1: Good data
8/2/2021 8:15,5.3,1: Good data
8/2/2021 8:30,4.89,1: Good data
8/2/2021 8:45,4.45,1: Good data
8/2/2021 9:00,3.56,1: Good data
8/2/2021 9:15,4.57,1: Good data
8/2/2021 9:30,3.85,1: Good data
8/2/2021 9:45,3.49,1: Good data
8/2/2021 10:00,3.85,1: Good data
8/2/2021 10:15,3.94,1: Good data
8/2/2021 10:30,3.01,1: Good data
8/2/2021 10:45,3.64,1: Good data
8/2/2021 11:00,3.42,1: Good data
8/2/2021 11:15,3.05,1: Good data
8/2/2021 11:30,3.74,1: Good data
8/2/2021 11:45,2.55,1: Good data
8/2/2021 12:00,3.47,1: Good data
8/2/2021 12:15,3.52,1: Good data
8/2/2021 12:30,5.23,1: Good data
8/2/2021 12:45,3.75,1: Good data
8/2/2021 13:00,2.71,1: Good data
8/2/2021 13:15,3.3,1: Good data
8/2/2021 13:30,2.7,1: Good data
8/2/2021 13:45,3.07,1: Good data
8/2/2021 14:00,2.5,1: Good data
8/2/2021 14:15,3.28,1: Good data
8/2/2021 14:30,4.48,1: Good data
