LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes
Prospect Slough,PRS,B9B81541403,ES0821B0160,08/31/2021 10:01,Total Dissolved Solids,0,126,2.50,mg/L,Std Method 2540 C [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0821B0160,08/31/2021 10:01,Total Suspended Solids,0,5.6,2.50,mg/L,EPA 160.2 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0821B0160,08/31/2021 10:01,Volatile Suspended Solids,0,<2.5,2.50,mg/L,EPA 160.4 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0821B0160,08/31/2021 10:01,Total Kjeldahl Nitrogen,0,0.213,0.10,mg/L as N,EPA 351.2 [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0821B0160,08/31/2021 10:01,Field Specific Conductance,0, 214,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 uS/cm@25 °C,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0821B0160,08/31/2021 10:01,Field Water Temperature,0, 22.1,0.10,°C,EPA 170.1 (Field) [1]*,1 °C,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0196,09/14/2021 09:59,Dissolved Ammonia,7664417,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0196,09/14/2021 09:59,Dissolved Calcium,7440702,13.7,1,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0196,09/14/2021 09:59,Dissolved Chloride,16887006,15.4,1,mg/L,EPA 300.0 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0196,09/14/2021 09:59,Chlorophyll a,479618,0.85,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0196,09/14/2021 09:59,Dissolved Nitrate + Nitrite,0,0.052,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0196,09/14/2021 09:59,Dissolved Organic Carbon,7440440,2.3,0.50,mg/L as C,EPA 415.3 (D) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,Duplicate
Prospect Slough,PRS,B9B81541403,ES0921B0196,09/14/2021 09:59,Dissolved Organic Carbon,7440440,2.3,0.50,mg/L as C,EPA 415.3 (D) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0196,09/14/2021 09:59,Total Organic Carbon,7440440,2.3,0.50,mg/L as C,EPA 415.3 (T) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0196,09/14/2021 09:59,Total Organic Carbon,7440440,2.2,0.50,mg/L as C,EPA 415.3 (T) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,Duplicate
Prospect Slough,PRS,B9B81541403,ES0921B0196,09/14/2021 09:59,Dissolved Organic Nitrogen,7727379,0.14,0.10,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0196,09/14/2021 09:59,Dissolved ortho-Phosphate,14265442,0.08,0.05,mg/L as P,EPA 365.1 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0196,09/14/2021 09:59,Pheophytin a,0,0.59,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0196,09/14/2021 09:59,Total Phosphorus,7723140,0.08,0.01,mg/L as P,EPA 365.4 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0196,09/14/2021 09:59,Dissolved Silica (SiO2),7631869,16.6,0.10,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0196,09/14/2021 09:59,Total Dissolved Solids,0,134,2.50,mg/L,Std Method 2540 C [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0196,09/14/2021 09:59,Total Suspended Solids,0,6,2.50,mg/L,EPA 160.2 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0196,09/14/2021 09:59,Volatile Suspended Solids,0,<2.5,2.50,mg/L,EPA 160.4 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0196,09/14/2021 09:59,Total Kjeldahl Nitrogen,0,0.248,0.10,mg/L as N,EPA 351.2 [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0196,09/14/2021 09:59,Field Specific Conductance,0, 223,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 uS/cm@25 °C,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0196,09/14/2021 09:59,Field Water Temperature,0, 22.9,0.10,°C,EPA 170.1 (Field) [1]*,1 °C,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0214,09/28/2021 09:40,Dissolved Ammonia,7664417,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0214,09/28/2021 09:40,Dissolved Calcium,7440702,13.2,1,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0214,09/28/2021 09:40,Dissolved Chloride,16887006,13.3,1,mg/L,EPA 300.0 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0214,09/28/2021 09:40,Chlorophyll a,479618,<0.5,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0214,09/28/2021 09:40,Dissolved Nitrate + Nitrite,0,<0.05,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0214,09/28/2021 09:40,Dissolved Organic Carbon,7440440,2.2,0.50,mg/L as C,EPA 415.3 (D) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0214,09/28/2021 09:40,Total Organic Carbon,7440440,2.4,0.50,mg/L as C,EPA 415.3 (T) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0214,09/28/2021 09:40,Dissolved Organic Nitrogen,7727379,0.22,0.10,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0214,09/28/2021 09:40,Dissolved ortho-Phosphate,14265442,0.066,0.05,mg/L as P,EPA 365.1 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0214,09/28/2021 09:40,Pheophytin a,0,1.68,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0214,09/28/2021 09:40,Total Phosphorus,7723140,0.07,0.01,mg/L as P,EPA 365.4 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0214,09/28/2021 09:40,Dissolved Silica (SiO2),7631869,15.8,0.10,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0214,09/28/2021 09:40,Total Dissolved Solids,0,126,2.50,mg/L,Std Method 2540 C [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0214,09/28/2021 09:40,Total Suspended Solids,0,3.8,2.50,mg/L,EPA 160.2 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0214,09/28/2021 09:40,Volatile Suspended Solids,0,<2.5,2.50,mg/L,EPA 160.4 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0214,09/28/2021 09:40,Total Kjeldahl Nitrogen,0,0.247,0.10,mg/L as N,EPA 351.2 [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0214,09/28/2021 09:40,Field Specific Conductance,0, 209,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 uS/cm@25 °C,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES0921B0214,09/28/2021 09:40,Field Water Temperature,0, 19.9,0.10,°C,EPA 170.1 (Field) [1]*,1 °C,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES1021B0268,10/13/2021 09:28,Dissolved Ammonia,7664417,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES1021B0268,10/13/2021 09:28,Dissolved Calcium,7440702,12.2,1,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,Matrix Spike
Prospect Slough,PRS,B9B81541403,ES1021B0268,10/13/2021 09:28,Dissolved Chloride,16887006,12.6,1,mg/L,EPA 300.0 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES1021B0268,10/13/2021 09:28,Chlorophyll a,479618,1.95,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES1021B0268,10/13/2021 09:28,Dissolved Nitrate + Nitrite,0,0.073,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES1021B0268,10/13/2021 09:28,Dissolved Organic Carbon,7440440,1.8,0.50,mg/L as C,EPA 415.3 (D) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES1021B0268,10/13/2021 09:28,Total Organic Carbon,7440440,1.7,0.50,mg/L as C,EPA 415.3 (T) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES1021B0268,10/13/2021 09:28,Dissolved Organic Nitrogen,7727379,0.12,0.10,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES1021B0268,10/13/2021 09:28,Dissolved ortho-Phosphate,14265442,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES1021B0268,10/13/2021 09:28,Pheophytin a,0,1.41,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES1021B0268,10/13/2021 09:28,Total Phosphorus,7723140,0.055,0.01,mg/L as P,EPA 365.4 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES1021B0268,10/13/2021 09:28,Dissolved Silica (SiO2),7631869,15.4,0.10,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,Matrix Spike
Prospect Slough,PRS,B9B81541403,ES1021B0268,10/13/2021 09:28,Total Dissolved Solids,0,112,2.50,mg/L,Std Method 2540 C [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES1021B0268,10/13/2021 09:28,Total Dissolved Solids,0,114,2.50,mg/L,Std Method 2540 C [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES1021B0268,10/13/2021 09:28,Total Suspended Solids,0,13.4,2.50,mg/L,EPA 160.2 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES1021B0268,10/13/2021 09:28,Volatile Suspended Solids,0,<2.5,2.50,mg/L,EPA 160.4 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES1021B0268,10/13/2021 09:28,Total Kjeldahl Nitrogen,0,0.267,0.10,mg/L as N,EPA 351.2 [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES1021B0268,10/13/2021 09:28,Field Chlorophyll Volume,0, 500,1,mL,Chlorophyll Volume Filtered [1]*,1 mL,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES1021B0268,10/13/2021 09:28,Field Specific Conductance,0, 1921,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 uS/cm@25 °C,"Water, Natural",Normal Sample,0,,
Prospect Slough,PRS,B9B81541403,ES1021B0268,10/13/2021 09:28,Field Water Temperature,0, 15.5,0.10,°C,EPA 170.1 (Field) [1]*,1 °C,"Water, Natural",Normal Sample,0,,
"
",,,,,,,,,,,,,,,,
"*Codes in brackets ([]) following the analyte name refer to the Method Comparibility Code.  For more information, please refer to https://cdowr-dev.outsystemsenterprise.com/WaterDataLibrary/MTCCodes.aspx.",,,,,,,,,,,,,,,,
